"220","Office","Formal","Normal","Medium","Average","Beige suit with white shirt and black tie","Matching beige trousers","Black loafers","Pocket square, Document folder","static/outfit_images/office/office77.jpeg"
"221","Office","Business Casual","Normal","Fair","Slim","Beige blazer over checked shirt","Beige trousers","Brown loafers","Sunglasses","static/outfit_images/office/office78.jpeg"
"222","Office","Formal","Cold","Medium","Average","Black suit with white shirt","Black formal trousers","Black loafers","Belt","static/outfit_images/office/office79.jpeg"
"223","Office","Business Casual","Normal","Medium","Average","Navy blazer with light blue shirt","Khaki trousers","Brown formal shoes","Watch","static/outfit_images/office/office80.jpeg"
"224","Office","Business Casual","Normal","Fair","Average","Grey button-down shirt","Beige trousers","Black shoes","Messenger bag","static/outfit_images/office/office81.jpeg"
"225","Office","Business Casual","Normal","Medium","Athletic","Dark charcoal shirt","Beige trousers","Brown loafers","Watch","static/outfit_images/office/office82.jpeg"
"226","Office","Formal","Normal","Fair","Slim","Light blue formal shirt","Black trousers","Brown loafers","Watch","static/outfit_images/office/office83.jpeg"
"227","Party","Smart Party","Normal","Medium","Athletic","Black blazer over black t-shirt","Black trousers","White sneakers","Pocket square","party/party22.jpeg"
"228","Party","Casual Party","Hot","Medium","Average","Off-white overshirt over white t-shirt","Cream striped trousers","White sneakers","Sunglasses","party/party23.jpeg"
"229","Party","Formal Party","Normal","Medium","Athletic","Maroon suit","Maroon trousers","Black formal shoes","Brooch","party/party24.jpeg"
"230","Party","Smart Casual","Hot","Medium","Slim","Navy blue shirt","Light grey trousers","Blue loafers","Sunglasses","party/party25.jpeg"
"231","Party","Ethnic Party","Normal","Fair","Slim","Black bandhgala jacket","Black trousers","Black loafers","None","party/party26.jpeg"
"232","Party","Wedding Ethnic","Normal","Medium","Average","Black embroidered sherwani","Black trousers","Brown loafers","Brooch","party/party27.jpeg"
"233","Party","Wedding Ethnic","Normal","Fair","Athletic","Black textured bandhgala jacket","Black trousers","Brown formal shoes","None","party/party28.jpeg"
"234","Party","Wedding Ethnic","Normal","Medium","Slim","Black floral embroidered sherwani","Black trousers","Black loafers","None","party/party29.jpeg"
"235","Party","Ethnic Party","Normal","Fair","Slim","Grey patterned Nehru jacket over dark kurta","Navy trousers","Brown loafers","None","party/party30.jpeg"
"236","Party","Wedding Ethnic","Normal","Medium","Average","Black embroidered bandhgala suit","Black trousers","Black formal shoes","Gold chain detailing","party/party31.jpeg"
"237","Party","Wedding Ethnic","Normal","Medium","Athletic","Black embroidered bandhgala jacket","Black trousers","Black loafers","Pocket square","party/party32.jpeg"
"238","Party","Wedding Ethnic","Normal","Fair","Slim","Light pink embroidered bandhgala jacket","White trousers","Black formal shoes","Brooch","party/party33.jpeg"
"239","Party","Wedding Ethnic","Normal","Medium","Average","Navy blue bandhgala suit","Navy trousers","Brown loafers","Chain accessory","party/party34.jpeg"
"240","Party","Wedding Ethnic","Normal","Medium","Slim","Brown designer bandhgala jacket","Black trousers","Black formal shoes","Pocket square","party/party35.jpeg"
"241","Party","Wedding Ethnic","Normal","Medium","Athletic","Olive brown embroidered bandhgala suit","Olive brown trousers","Black formal shoes","Brooch","party/party36.jpeg"
"242","Party","Wedding Ethnic","Normal","Fair","Slim","Multicolor embroidered sherwani jacket","Blue trousers","Brown formal shoes","None","party/party37.jpeg"
"243","Party","Formal Party","Normal","Medium","Athletic","Brown three-piece suit","Brown trousers","Black formal shoes","Tie and pocket square","party/party38.jpeg"
"244","Party","Wedding Ethnic","Normal","Medium","Average","Rose pink sherwani","White trousers","Black loafers","Buttons detailing","party/party39.jpeg"
"245","Party","Formal Party","Normal","Fair","Slim","Navy tuxedo with bow tie","Navy trousers","Black formal shoes","Bow tie","party/party40.jpeg"
"246","Party","Wedding Ethnic","Normal","Fair","Slim","Cream sherwani","Cream churidar","Brown traditional loafers","Buttons detailing","party/party41.jpeg"
"247","Party","Ethnic Party","Hot","Medium","Slim","Maroon printed kurta","Maroon pajama","Traditional sandals","None","party/party42.jpeg"
"248","Party","Formal Party","Normal","Medium","Athletic","Maroon tuxedo jacket with bow tie","Black trousers","Black loafers","Bow tie","party/party43.jpeg"
"249","Party","Formal Party","Normal","Fair","Athletic","Cream double-breasted suit","Cream trousers","Brown formal shoes","None","party/party44.jpeg"
"250","Party","Smart Casual","Hot","Dark","Athletic","Cream polo t-shirt","Dark brown trousers","Brown loafers","Sunglasses","party/party45.jpeg"
"251","Party","Formal Party","Normal","Fair","Athletic","Black tuxedo","Black trousers","Black patent shoes","Bow tie","party/party46.jpeg"
"252","Party","Smart Casual","Hot","Medium","Slim","White linen shirt","Beige trousers","Sandals","None","party/party47.jpeg"
"253","Party","Smart Casual","Hot","Fair","Athletic","Blue open-collar shirt","White trousers","Beige loafers","None","party/party48.jpeg"
"254","Party","Formal Party","Normal","Medium","Athletic","Copper brown suit with black shirt","Copper brown trousers","Black loafers","Pocket square","party/party49.jpeg"
"255","Party","Ethnic Party","Hot","Fair","Slim","Beige kurta with embroidered waistcoat","Beige trousers","Traditional sandals","None","party/party50.jpeg"
"256","Party","Ethnic Party","Normal","Medium","Slim","Black embroidered kurta","Black trousers","Black sandals","None","party/party51.jpeg"
"257","Party","Smart Casual","Hot","Fair","Athletic","White open-collar shirt","Grey trousers","Black formal shoes","Watch","party/party52.jpeg"
"258","Party","Ethnic Party","Normal","Fair","Slim","Cream kurta with floral embroidered waistcoat","Cream pajama","Brown traditional shoes","None","party/party53.jpeg"
"259","Party","Wedding Ethnic","Normal","Medium","Athletic","Black embroidered bandhgala jacket","Black trousers","Black formal shoes","None","party/party54.jpeg"
"260","Party","Smart Casual","Hot","Dark","Slim","Beige blazer over checked shirt","Beige trousers","Brown loafers","None","party/party55.jpeg"
"261","Party","Formal Party","Normal","Dark","Athletic","Black double-breasted suit","Black trousers","Black formal shoes","Pocket square","party/party56.jpeg"
"262","Party","Smart Casual","Hot","Medium","Athletic","Black shirt","Light grey trousers","Black loafers","Sunglasses","party/party57.jpeg"
"263","Party","Formal Party","Normal","Medium","Athletic","Blue suit with dark shirt","Blue trousers","Blue loafers","Pocket square","party/party58.jpeg"
"264","Party","Formal Party","Normal","Medium","Athletic","Dark green suit with black shirt","Dark green trousers","White sneakers","Pocket square","party/party59.jpeg"
"265","Party","Wedding Ethnic","Normal","Fair","Athletic","Navy blue sherwani","Navy trousers","Tan traditional shoes","Brooch","party/party60.jpeg"
"266","Party","Formal Party","Normal","Fair","Athletic","Navy suit with white shirt and red tie","Navy trousers","Brown formal shoes","Pocket square","party/party61.jpeg"
"267","Party","Wedding Ethnic","Normal","Fair","Athletic","Cream embroidered sherwani","White churidar","Cream traditional shoes","None","party/party62.jpeg"
"268","Party","Wedding Ethnic","Normal","Fair","Athletic","Beige embroidered bandhgala jacket","Beige trousers","Brown loafers","None","party/party63.jpeg"
"269","Party","Formal Party","Normal","Medium","Athletic","Maroon suit with tie","Maroon trousers","Black formal shoes","Black tie","party/party64.jpeg"
"270","Party","Smart Casual","Hot","Fair","Athletic","Navy shirt","White trousers","Black loafers","Watch","party/party65.jpeg"
"271","Party","Wedding Ethnic","Normal","Medium","Athletic","Navy blue embroidered sherwani","Navy trousers","Gold traditional loafers","Brooch","party/party66.jpeg"
"272","Party","Wedding Ethnic","Normal","Fair","Slim","Black bandhgala suit","Black trousers","Black formal shoes","Brooch","party/party67.jpeg"
"273","Party","Wedding Ethnic","Normal","Medium","Slim","Maroon sherwani","Black trousers","Black loafers","None","party/party68.jpeg"
"274","Party","Smart Casual","Normal","Medium","Athletic","Grey formal shirt","Black trousers","Black loafers","None","party/party69.jpeg"
"275","Party","Ethnic Party","Hot","Fair","Slim","Turquoise printed kurta","White pajama","Brown sandals","None","party/party70.jpeg"
"276","Party","Ethnic Party","Hot","Medium","Athletic","Maroon kurta with embroidered stole","White pajama","Traditional sandals","Stole","party/party71.jpeg"
"277","Party","Ethnic Party","Hot","Fair","Slim","White printed kurta","White pajama","Brown sandals","None","party/party72.jpeg"
"278","Party","Ethnic Party","Normal","Medium","Athletic","Black embroidered kurta","Black trousers","Black loafers","None","party/party73.jpeg"
"279","Party","Ethnic Party","Hot","Fair","Slim","Black embroidered kurta","White pajama","Black loafers","Sunglasses","party/party74.jpeg"
"280","Party","Ethnic Party","Hot","Medium","Slim","Black embroidered kurta set","Black trousers","Brown sandals","Sunglasses","party/party75.jpeg"
"281","Party","Ethnic Party","Hot","Medium","Athletic","Black kurta set","Black salwar","Black loafers","None","party/party76.jpeg"
"282","Party","Ethnic Party","Hot","Fair","Average","Cream embroidered kurta","White pajama","Brown sandals","None","party/party77.jpeg"
"283","Party","Ethnic Party","Hot","Medium","Average","Maroon embroidered kurta","White pajama","Traditional jutti","None","party/party78.jpeg"
"284","Party","Wedding Ethnic","Normal","Medium","Athletic","Black sherwani","Black trousers","Black loafers","Subtle glitter detailing","party/party79.jpeg"
"285","Party","Ethnic Party","Hot","Medium","Athletic","Beige kurta","White pajama","Brown sandals","Sunglasses","party/party80.jpeg"
"286","Party","Wedding Ethnic","Normal","Fair","Slim","White kurta with multicolor embroidered stole","White pajama","Cream traditional shoes","Decorative stole","party/party81.jpeg"
"287","Party","Ethnic Party","Hot","Fair","Athletic","Cream kurta with multicolor embroidered waistcoat","Cream pajama","White sneakers","Embroidered waistcoat","party/party82.jpeg"
"288","Party","Ethnic Party","Hot","Medium","Athletic","Royal blue embroidered kurta","White pajama","Brown loafers","Embroidery detailing","party/party83.jpeg"
"289","Party","Ethnic Party","Hot","Medium","Slim","Navy blue embroidered kurta","White pajama","Black sandals","Embroidery detailing","party/party84.jpeg"
"290","Party","Ethnic Party","Hot","Fair","Slim","White printed kurta","White pajama","Black sandals","None","party/party85.jpeg"
"291","Party","Ethnic Party","Hot","Medium","Athletic","Maroon kurta","White pajama","Brown loafers","None","party/party86.jpeg"
"292","Party","Ethnic Party","Hot","Medium","Athletic","Grey printed kurta","White pajama","Black loafers","None","party/party87.jpeg"
"293","Party","Ethnic Party","Hot","Medium","Athletic","Yellow embroidered kurta","White pajama","Brown loafers","Embroidery detailing","party/party88.jpeg"
"294","Party","Ethnic Party","Hot","Fair","Slim","White floral printed kurta","White pajama","Brown loafers","Floral print","party/party89.jpeg"
"295","Party","Ethnic Party","Hot","Fair","Athletic","White kurta","White pajama","Brown loafers","None","party/party90.jpeg"
"296","Party","Ethnic Party","Hot","Medium","Athletic","Black floral printed kurta","White pajama","Black sandals","Floral print","party/party91.jpeg"
"297","Party","Ethnic Party","Hot","Medium","Slim","Multicolor patchwork kurta","White pajama","Black sandals","Patchwork design","party/party92.jpeg"
"298","Party","Ethnic Party","Hot","Fair","Average","White printed kurta with dupatta","White pajama","Brown sandals","White dupatta","party/party93.jpeg"
"299","Party","Ethnic Party","Hot","Medium","Athletic","Red printed kurta with yellow stole","Cream pajama","Traditional jutti","Yellow stole","party/party94.jpeg"
"300","Party","Ethnic Party","Hot","Fair","Slim","White floral printed kurta","White pajama","Brown loafers","Floral print","party/party95.jpeg"
"301","Party","Ethnic Party","Hot","Fair","Slim","Yellow embroidered kurta","Cream pajama","Brown loafers","Embroidery detailing","party/party96.jpeg"
"302","Party","Ethnic Party","Hot","Medium","Athletic","Red sherwani style kurta set","Red churidar","Gold jutti","Brooch","party/party97.jpeg"
"303","Party","Ethnic Party","Hot","Fair","Athletic","Yellow kurta with matching stole","Cream pajama","White sneakers","Yellow stole","party/party98.jpeg"
"304","Party","Ethnic Party","Hot","Medium","Slim","Navy blue embroidered kurta","White pajama","Brown loafers","Embroidery detailing","party/party99.jpeg"
"305","Party","Ethnic Party","Hot","Medium","Average","Light grey kurta","Cream pajama","Black sandals","None","party/party100.jpeg"
"306","Party","Ethnic Party","Hot","Fair","Slim","White floral printed kurta","White pajama","Brown sandals","Floral print","party/party101.jpeg"
"307","Party","Ethnic Party","Normal","Fair","Average","Cream embroidered kurta","White churidar","Brown loafers","Embroidery work","party/party102.jpeg"
"308","Party","Ethnic Party","Normal","Medium","Athletic","Black embellished kurta","White pajama","Black formal shoes","Sunglasses","party/party103.jpeg"
"309","Party","Ethnic Party","Normal","Medium","Average","Teal silk kurta","White dhoti pants","Beige mojari","Traditional buttons","party/party104.jpeg"
"310","Party","Ethnic Party","Normal","Fair","Slim","Maroon kurta","Cream pajama","Brown sandals","Minimal traditional styling","party/party105.jpeg"
"311","Party","Ethnic Party","Normal","Medium","Athletic","Black kurta","White pajama","Black sandals","Sunglasses","party/party106.jpeg"
"312","Party","Ethnic Party","Hot","Fair","Slim","Black kurta","Black pajama","Brown sandals","Sunglasses","party/party107.jpeg"
"313","Party","Smart Casual","Hot","Medium","Athletic","Maroon formal shirt","Grey trousers","Black loafers","None","party/party108.jpeg"
"314","Party","Smart Casual","Hot","Fair","Slim","Black formal shirt","Black trousers","Black loafers","Sunglasses","party/party109.jpeg"
"315","Party","Ethnic Party","Normal","Fair","Average","Maroon embroidered sherwani","Maroon trousers","Black formal shoes","Embroidery detailing","party/party110.jpeg"
"316","Party","Wedding","Normal","Fair","Slim","Ivory embroidered sherwani with stole","White churidar","White loafers","Decorative stole","party/party111.jpeg"
